lr-AdamW,step,val_loss,val_acc,val_f1,epoch,train_loss,train_acc,train_f1,test_loss,test_acc,test_f1
0.0005,2700,,,,,,,,,,
,2708,1.4275333881378174,0.6216216087341309,0.571913480758667,300,,,,,,
,2708,,,,300,0.519726037979126,0.9722222089767456,0.9570627212524414,,,
0.0005,2709,,,,,,,,,,
,2717,0.9736670255661011,0.7837837934494019,0.6352466940879822,301,,,,,,
,2717,,,,301,0.5015830397605896,0.9791666865348816,0.9419569373130798,,,
0.0005,2718,,,,,,,,,,
,2726,0.9316737055778503,0.8108108043670654,0.6273974776268005,302,,,,,,
,2726,,,,302,0.4803631603717804,0.9930555820465088,0.9905723929405212,,,
0.0005,2727,,,,,,,,,,
,2735,0.8999188542366028,0.8108108043670654,0.7392576336860657,303,,,,,,
,2735,,,,303,0.455218106508255,1.0,1.0,,,
0.0005,2736,,,,,,,,,,
,2744,1.2175586223602295,0.6756756901741028,0.5806536078453064,304,,,,,,
,2744,,,,304,0.4793371558189392,0.9791666865348816,0.977875828742981,,,
0.0005,2745,,,,,,,,,,
,2753,1.1093987226486206,0.6756756901741028,0.6127842664718628,305,,,,,,
,2753,,,,305,0.45145395398139954,1.0,1.0,,,
0.0005,2754,,,,,,,,,,
,2762,0.9561137557029724,0.7567567825317383,0.5911555290222168,306,,,,,,
,2762,,,,306,0.4547402560710907,0.9930555820465088,0.9941799640655518,,,
0.0005,2763,,,,,,,,,,
,2771,1.0493392944335938,0.7297297120094299,0.646694004535675,307,,,,,,
,2771,,,,307,0.44767147302627563,1.0,1.0,,,
0.0005,2772,,,,,,,,,,
,2780,1.0840998888015747,0.7297297120094299,0.6434835195541382,308,,,,,,
,2780,,,,308,0.4539636969566345,1.0,1.0,,,
0.0005,2781,,,,,,,,,,
,2789,1.0704128742218018,0.7297297120094299,0.5950843095779419,309,,,,,,
,2789,,,,309,0.44893038272857666,1.0,1.0,,,
0.0005,2790,,,,,,,,,,
,2798,1.0537347793579102,0.7297297120094299,0.601039707660675,310,,,,,,
,2798,,,,310,0.43467164039611816,1.0,1.0,,,
0.0005,2799,,,,,,,,,,
,2807,0.9836369156837463,0.7567567825317383,0.6036378741264343,311,,,,,,
,2807,,,,311,0.4441131353378296,1.0,1.0,,,
0.0005,2808,,,,,,,,,,
,2816,1.0093387365341187,0.7297297120094299,0.605414628982544,312,,,,,,
,2816,,,,312,0.4396767020225525,1.0,1.0,,,
0.0005,2817,,,,,,,,,,
,2825,1.0333305597305298,0.7297297120094299,0.6005750894546509,313,,,,,,
,2825,,,,313,0.44840389490127563,1.0,1.0,,,
0.0005,2826,,,,,,,,,,
,2834,1.044782280921936,0.7027027010917664,0.5675011277198792,314,,,,,,
,2834,,,,314,0.4330528676509857,1.0,1.0,,,
0.0005,2835,,,,,,,,,,
,2843,1.0784037113189697,0.7297297120094299,0.601039707660675,315,,,,,,
,2843,,,,315,0.4326428174972534,1.0,1.0,,,
0.0005,2844,,,,,,,,,,
,2852,0.9487635493278503,0.7567567825317383,0.6209352612495422,316,,,,,,
,2852,,,,316,0.43648386001586914,1.0,1.0,,,
0.0005,2853,,,,,,,,,,
,2861,0.9051975607872009,0.7567567825317383,0.6461520791053772,317,,,,,,
,2861,,,,317,0.44029951095581055,1.0,1.0,,,
0.0005,2862,,,,,,,,,,
,2870,0.9745275974273682,0.7567567825317383,0.6730589866638184,318,,,,,,
,2870,,,,318,0.44094139337539673,1.0,1.0,,,
0.0005,2871,,,,,,,,,,
,2879,1.0595358610153198,0.7027027010917664,0.6079729795455933,319,,,,,,
,2879,,,,319,0.44407203793525696,1.0,1.0,,,
0.0005,2880,,,,,,,,,,
,2888,1.0387773513793945,0.7567567825317383,0.6322788000106812,320,,,,,,
,2888,,,,320,0.4374735355377197,1.0,1.0,,,
0.0005,2889,,,,,,,,,,
,2897,0.9373742938041687,0.7297297120094299,0.5837423801422119,321,,,,,,
,2897,,,,321,0.42732834815979004,1.0,1.0,,,
0.0005,2898,,,,,,,,,,
,2906,0.9379542469978333,0.7297297120094299,0.601039707660675,322,,,,,,
,2906,,,,322,0.43640872836112976,1.0,1.0,,,
0.0005,2907,,,,,,,,,,
,2915,0.9331437945365906,0.7837837934494019,0.6821364164352417,323,,,,,,
,2915,,,,323,0.4417344033718109,1.0,1.0,,,
0.0005,2916,,,,,,,,,,
,2924,0.912789523601532,0.7837837934494019,0.7239667177200317,324,,,,,,
,2924,,,,324,0.43164634704589844,1.0,1.0,,,
0.0005,2925,,,,,,,,,,
,2933,0.9897825121879578,0.7297297120094299,0.6013829112052917,325,,,,,,
,2933,,,,325,0.4502704441547394,1.0,1.0,,,
0.0005,2934,,,,,,,,,,
,2942,0.9694592356681824,0.7567567825317383,0.6788543462753296,326,,,,,,
,2942,,,,326,0.4581182301044464,0.9930555820465088,0.9905723929405212,,,
0.0005,2943,,,,,,,,,,
,2951,0.9577353000640869,0.7027027010917664,0.6092685461044312,327,,,,,,
,2951,,,,327,0.4486384987831116,1.0,1.0,,,
0.0005,2952,,,,,,,,,,
,2960,0.8912104964256287,0.8108108043670654,0.6754169464111328,328,,,,,,
,2960,,,,328,0.44288143515586853,1.0,1.0,,,
0.0005,2961,,,,,,,,,,
,2969,1.1659870147705078,0.6756756901741028,0.5404547452926636,329,,,,,,
,2969,,,,329,0.4422537386417389,1.0,1.0,,,
0.0005,2970,,,,,,,,,,
,2978,0.9042955636978149,0.7567567825317383,0.6036378741264343,330,,,,,,
,2978,,,,330,0.4409595727920532,1.0,1.0,,,
0.0005,2979,,,,,,,,,,
,2987,0.8936469554901123,0.7567567825317383,0.5921064019203186,331,,,,,,
,2987,,,,331,0.4428963363170624,0.9930555820465088,0.9947768449783325,,,
0.0005,2988,,,,,,,,,,
,2996,1.0278326272964478,0.7297297120094299,0.6365615725517273,332,,,,,,
,2996,,,,332,0.4414672255516052,1.0,1.0,,,
0.0005,2997,,,,,,,,,,
,3005,1.0004363059997559,0.7027027010917664,0.5927950143814087,333,,,,,,
,3005,,,,333,0.4465300738811493,0.9930555820465088,0.9951159954071045,,,
0.0005,3006,,,,,,,,,,
,3014,1.009865164756775,0.7567567825317383,0.6602495312690735,334,,,,,,
,3014,,,,334,0.44578802585601807,1.0,1.0,,,
0.0005,3015,,,,,,,,,,
,3023,0.9797159433364868,0.6756756901741028,0.5421857833862305,335,,,,,,
,3023,,,,335,0.4478658437728882,1.0,1.0,,,
0.0005,3024,,,,,,,,,,
,3032,0.9903448820114136,0.7027027010917664,0.5550336837768555,336,,,,,,
,3032,,,,336,0.4474724531173706,1.0,1.0,,,
0.0005,3033,,,,,,,,,,
,3041,0.893776535987854,0.7837837934494019,0.6070871353149414,337,,,,,,
,3041,,,,337,0.4366089105606079,1.0,1.0,,,
0.0005,3042,,,,,,,,,,
,3050,1.012415885925293,0.6756756901741028,0.5404547452926636,338,,,,,,
,3050,,,,338,0.4368608295917511,1.0,1.0,,,
0.0005,3051,,,,,,,,,,
,3059,0.9459108710289001,0.7297297120094299,0.5749292373657227,339,,,,,,
,3059,,,,339,0.454841673374176,0.9930555820465088,0.9955106377601624,,,
0.0005,3060,,,,,,,,,,
,3068,1.07258939743042,0.7027027010917664,0.600972592830658,340,,,,,,
,3068,,,,340,0.4679771661758423,0.9930555820465088,0.976608157157898,,,
0.0005,3069,,,,,,,,,,
,3077,0.9943594932556152,0.7027027010917664,0.5507394075393677,341,,,,,,
,3077,,,,341,0.4418490529060364,1.0,1.0,,,
0.0005,3078,,,,,,,,,,
,3086,0.8502561450004578,0.7297297120094299,0.5618410706520081,342,,,,,,
,3086,,,,342,0.4488452672958374,0.9930555820465088,0.9929453730583191,,,
0.0005,3087,,,,,,,,,,
,3095,0.9071169495582581,0.7567567825317383,0.6138067245483398,343,,,,,,
,3095,,,,343,0.44323381781578064,1.0,1.0,,,
0.0005,3096,,,,,,,,,,
,3104,0.9365285634994507,0.7567567825317383,0.6137280464172363,344,,,,,,
,3104,,,,344,0.4604979157447815,1.0,1.0,,,
0.0005,3105,,,,,,,,,,
,3113,0.8844121098518372,0.7567567825317383,0.6764523983001709,345,,,,,,
,3113,,,,345,0.4471800625324249,1.0,1.0,,,
0.0005,3114,,,,,,,,,,
,3122,0.9140964150428772,0.7837837934494019,0.6234234571456909,346,,,,,,
,3122,,,,346,0.46314626932144165,1.0,1.0,,,
0.0005,3123,,,,,,,,,,
,3131,1.0598673820495605,0.6756756901741028,0.5675768256187439,347,,,,,,
,3131,,,,347,0.4448111951351166,1.0,1.0,,,
0.0005,3132,,,,,,,,,,
,3140,1.0945661067962646,0.7027027010917664,0.5507394075393677,348,,,,,,
,3140,,,,348,0.4685487747192383,0.9861111044883728,0.9622222185134888,,,
0.0005,3141,,,,,,,,,,
,3149,1.1739009618759155,0.7027027010917664,0.6283863186836243,349,,,,,,
,3149,,,,349,0.4425717890262604,1.0,1.0,,,
0.0005,3150,,,,,,,,,,
,3158,1.1412720680236816,0.7027027010917664,0.586452841758728,350,,,,,,
,3158,,,,350,0.49149826169013977,0.9930555820465088,0.9938461780548096,,,
0.0005,3159,,,,,,,,,,
,3167,0.885062575340271,0.8108108043670654,0.6993809342384338,351,,,,,,
,3167,,,,351,0.46238455176353455,1.0,1.0,,,
0.0005,3168,,,,,,,,,,
,3176,1.0824851989746094,0.7027027010917664,0.5772486329078674,352,,,,,,
,3176,,,,352,0.44915327429771423,1.0,1.0,,,
0.0005,3177,,,,,,,,,,
,3185,0.950065016746521,0.7297297120094299,0.6106492877006531,353,,,,,,
,3185,,,,353,0.4302525818347931,1.0,1.0,,,
0.0005,3186,,,,,,,,,,
,3194,0.9535580277442932,0.7297297120094299,0.5837423801422119,354,,,,,,
,3194,,,,354,0.4360974133014679,1.0,1.0,,,
0.0005,3195,,,,,,,,,,
,3203,0.9550473093986511,0.7297297120094299,0.6123815774917603,355,,,,,,
,3203,,,,355,0.44189003109931946,1.0,1.0,,,
0.0005,3204,,,,,,,,,,
,3212,0.9589166641235352,0.7567567825317383,0.6705105304718018,356,,,,,,
,3212,,,,356,0.43618422746658325,1.0,1.0,,,
0.0005,3213,,,,,,,,,,
,3221,1.0162373781204224,0.6756756901741028,0.5602495074272156,357,,,,,,
,3221,,,,357,0.4607241451740265,0.9930555820465088,0.9894180297851562,,,
0.0005,3222,,,,,,,,,,
,3230,0.9236757159233093,0.7837837934494019,0.6455255746841431,358,,,,,,
,3230,,,,358,0.45203685760498047,0.9930555820465088,0.9955106377601624,,,
0.0005,3231,,,,,,,,,,
,3239,0.8988390564918518,0.7297297120094299,0.5999142527580261,359,,,,,,
,3239,,,,359,0.43430784344673157,1.0,1.0,,,
0.0005,3240,,,,,,,,,,
,3248,0.9696571826934814,0.7567567825317383,0.5921064019203186,360,,,,,,
,3248,,,,360,0.4545208513736725,1.0,1.0,,,
0.0005,3249,,,,,,,,,,
,3257,0.9682233929634094,0.7297297120094299,0.6123815774917603,361,,,,,,
,3257,,,,361,0.44196346402168274,1.0,1.0,,,
0.0005,3258,,,,,,,,,,
,3266,1.0120869874954224,0.7297297120094299,0.6046939492225647,362,,,,,,
,3266,,,,362,0.43931546807289124,1.0,1.0,,,
0.0005,3267,,,,,,,,,,
,3275,0.8475093245506287,0.7567567825317383,0.6304176449775696,363,,,,,,
,3275,,,,363,0.44639983773231506,1.0,1.0,,,
0.0005,3276,,,,,,,,,,
,3284,0.9363211393356323,0.7837837934494019,0.6525439620018005,364,,,,,,
,3284,,,,364,0.4454502463340759,1.0,1.0,,,
0.0005,3285,,,,,,,,,,
,3293,0.9733636975288391,0.7297297120094299,0.5784127116203308,365,,,,,,
,3293,,,,365,0.44199782609939575,1.0,1.0,,,
0.0005,3294,,,,,,,,,,
,3302,0.9742863774299622,0.7027027010917664,0.5381418466567993,366,,,,,,
,3302,,,,366,0.46269041299819946,0.9930555820465088,0.9929453730583191,,,
0.0005,3303,,,,,,,,,,
,3311,1.0553951263427734,0.6756756901741028,0.5488381385803223,367,,,,,,
,3311,,,,367,0.46214479207992554,0.9930555820465088,0.9905723929405212,,,
0.0005,3312,,,,,,,,,,
,3320,0.8592764139175415,0.7837837934494019,0.6283483505249023,368,,,,,,
,3320,,,,368,0.4406164586544037,1.0,1.0,,,
0.0005,3321,,,,,,,,,,
,3329,0.9774153232574463,0.7567567825317383,0.6084527969360352,369,,,,,,
,3329,,,,369,0.44040873646736145,1.0,1.0,,,
0.0005,3330,,,,,,,,,,
,3338,0.9873203635215759,0.7297297120094299,0.6123815774917603,370,,,,,,
,3338,,,,370,0.4581489562988281,0.9930555820465088,0.9913580417633057,,,
0.0005,3339,,,,,,,,,,
,3347,0.8947081565856934,0.8108108043670654,0.6454054117202759,371,,,,,,
,3347,,,,371,0.43887531757354736,1.0,1.0,,,
0.0005,3348,,,,,,,,,,
,3356,0.864966630935669,0.8108108043670654,0.6243844032287598,372,,,,,,
,3356,,,,372,0.44489943981170654,1.0,1.0,,,
0.0005,3357,,,,,,,,,,
,3365,0.8696268200874329,0.7567567825317383,0.5881596207618713,373,,,,,,
,3365,,,,373,0.44195228815078735,1.0,1.0,,,
0.0005,3366,,,,,,,,,,
,3374,0.9415937066078186,0.7837837934494019,0.6189103722572327,374,,,,,,
,3374,,,,374,0.43779686093330383,1.0,1.0,,,
0.0005,3375,,,,,,,,,,
,3383,0.868526041507721,0.7297297120094299,0.6395384669303894,375,,,,,,
,3383,,,,375,0.4250659644603729,1.0,1.0,,,
0.0005,3384,,,,,,,,,,
,3392,0.9357085227966309,0.7027027010917664,0.5723310708999634,376,,,,,,
,3392,,,,376,0.44004741311073303,1.0,1.0,,,
0.0005,3393,,,,,,,,,,
,3401,0.9062846302986145,0.7567567825317383,0.6690176129341125,377,,,,,,
,3401,,,,377,0.4426257908344269,1.0,1.0,,,
0.0005,3402,,,,,,,,,,
,3410,0.9281579852104187,0.7567567825317383,0.6120119690895081,378,,,,,,
,3410,,,,378,0.4547984302043915,0.9930555820465088,0.991919219493866,,,
0.0005,3411,,,,,,,,,,
,3419,1.0850592851638794,0.6756756901741028,0.5773467421531677,379,,,,,,
,3419,,,,379,0.46060091257095337,1.0,1.0,,,
0.0005,3420,,,,,,,,,,
,3428,1.2761390209197998,0.6756756901741028,0.5578471422195435,380,,,,,,
,3428,,,,380,0.45673084259033203,0.9930555820465088,0.9923809766769409,,,
0.0005,3429,,,,,,,,,,
,3437,1.1461127996444702,0.7027027010917664,0.5924860835075378,381,,,,,,
,3437,,,,381,0.441900372505188,1.0,1.0,,,
0.0005,3438,,,,,,,,,,
,3446,0.9982196688652039,0.7567567825317383,0.6132475137710571,382,,,,,,
,3446,,,,382,0.4415391981601715,1.0,1.0,,,
0.0005,3447,,,,,,,,,,
,3455,1.0151959657669067,0.7567567825317383,0.6865419745445251,383,,,,,,
,3455,,,,383,0.4552500545978546,1.0,1.0,,,
0.0005,3456,,,,,,,,,,
,3464,0.8577508330345154,0.7567567825317383,0.6141741871833801,384,,,,,,
,3464,,,,384,0.4491497576236725,1.0,1.0,,,
0.0005,3465,,,,,,,,,,
,3473,0.9570040106773376,0.7027027010917664,0.5924860835075378,385,,,,,,
,3473,,,,385,0.44190478324890137,1.0,1.0,,,
0.0005,3474,,,,,,,,,,
,3482,0.8552120923995972,0.837837815284729,0.6442041397094727,386,,,,,,
,3482,,,,386,0.43478071689605713,1.0,1.0,,,
0.0005,3483,,,,,,,,,,
,3491,1.0674707889556885,0.7027027010917664,0.5924860835075378,387,,,,,,
,3491,,,,387,0.441336989402771,0.9930555820465088,0.9891067147254944,,,
0.0005,3492,,,,,,,,,,
,3500,0.9401144981384277,0.7297297120094299,0.5873966217041016,388,,,,,,
,3500,,,,388,0.44848325848579407,1.0,1.0,,,
0.0005,3501,,,,,,,,,,
,3509,1.0542147159576416,0.7027027010917664,0.5381418466567993,389,,,,,,
,3509,,,,389,0.4634016752243042,0.9930555820465088,0.9958214163780212,,,
0.0005,3510,,,,,,,,,,
,3518,1.0200282335281372,0.7297297120094299,0.5982151031494141,390,,,,,,
,3518,,,,390,0.4502529501914978,1.0,1.0,,,
0.0005,3519,,,,,,,,,,
,3527,1.0411853790283203,0.6756756901741028,0.5444358587265015,391,,,,,,
,3527,,,,391,0.4532254636287689,0.9930555820465088,0.9757575988769531,,,
0.0005,3528,,,,,,,,,,
,3536,1.0333818197250366,0.7297297120094299,0.5724168419837952,392,,,,,,
,3536,,,,392,0.43804895877838135,1.0,1.0,,,
0.0005,3537,,,,,,,,,,
,3545,1.0015255212783813,0.7837837934494019,0.6229944229125977,393,,,,,,
,3545,,,,393,0.4399946630001068,1.0,1.0,,,
0.0005,3546,,,,,,,,,,
,3554,1.0149646997451782,0.7297297120094299,0.5760546922683716,394,,,,,,
,3554,,,,394,0.4388323426246643,0.9930555820465088,0.9930863976478577,,,
0.0005,3555,,,,,,,,,,
,3563,1.0368564128875732,0.7027027010917664,0.563657283782959,395,,,,,,
,3563,,,,395,0.46339961886405945,1.0,1.0,,,
0.0005,3564,,,,,,,,,,
,3572,1.0031017065048218,0.7027027010917664,0.5613155364990234,396,,,,,,
,3572,,,,396,0.4328962564468384,1.0,1.0,,,
0.0005,3573,,,,,,,,,,
,3581,0.9948928356170654,0.6756756901741028,0.5749570727348328,397,,,,,,
,3581,,,,397,0.44396650791168213,0.9930555820465088,0.9891067147254944,,,
0.0005,3582,,,,,,,,,,
,3590,0.8656330704689026,0.7567567825317383,0.6056376099586487,398,,,,,,
,3590,,,,398,0.45872846245765686,0.9930555820465088,0.9936508536338806,,,
0.0005,3591,,,,,,,,,,
,3599,0.9133198857307434,0.7297297120094299,0.5972029566764832,399,,,,,,
,3599,,,,399,0.4528467357158661,1.0,1.0,,,
0.0005,3600,,,,,,,,,,
,3608,1.0163153409957886,0.7297297120094299,0.6520212292671204,400,,,,,,
,3608,,,,400,0.45662927627563477,1.0,1.0,,,
0.0005,3609,,,,,,,,,,
,3617,1.1064445972442627,0.6486486196517944,0.5099492073059082,401,,,,,,
,3617,,,,401,0.44244110584259033,1.0,1.0,,,
0.0005,3618,,,,,,,,,,
,3626,0.9471938610076904,0.7567567825317383,0.64101243019104,402,,,,,,
,3626,,,,402,0.44405046105384827,1.0,1.0,,,
0.0005,3627,,,,,,,,,,
,3635,0.8427168130874634,0.7567567825317383,0.6524066925048828,403,,,,,,
,3635,,,,403,0.4370642304420471,1.0,1.0,,,
0.0005,3636,,,,,,,,,,
,3644,0.940290629863739,0.7567567825317383,0.607742190361023,404,,,,,,
,3644,,,,404,0.4345506429672241,1.0,1.0,,,
0.0005,3645,,,,,,,,,,
,3653,0.9011017084121704,0.7027027010917664,0.5373788475990295,405,,,,,,
,3653,,,,405,0.44532692432403564,1.0,1.0,,,
0.0005,3654,,,,,,,,,,
,3662,0.9982737898826599,0.7297297120094299,0.6141183972358704,406,,,,,,
,3662,,,,406,0.4486129581928253,1.0,1.0,,,
0.0005,3663,,,,,,,,,,
,3671,0.954243004322052,0.7297297120094299,0.5760546922683716,407,,,,,,
,3671,,,,407,0.4481133222579956,1.0,1.0,,,
0.0005,3672,,,,,,,,,,
,3680,0.9700134992599487,0.7567567825317383,0.6866580843925476,408,,,,,,
,3680,,,,408,0.4683985114097595,0.9930555820465088,0.9935353398323059,,,
0.0005,3681,,,,,,,,,,
,3689,0.88515305519104,0.7297297120094299,0.5722109079360962,409,,,,,,
,3689,,,,409,0.47052717208862305,0.9930555820465088,0.9940741062164307,,,
0.0005,3690,,,,,,,,,,
,3698,1.0251259803771973,0.7297297120094299,0.6094802618026733,410,,,,,,
,3698,,,,410,0.45964276790618896,1.0,1.0,,,
0.0005,3699,,,,,,,,,,
,3707,0.9521095752716064,0.7567567825317383,0.6524066925048828,411,,,,,,
,3707,,,,411,0.44831719994544983,1.0,1.0,,,
0.0005,3708,,,,,,,,,,
,3716,0.9916948080062866,0.7837837934494019,0.6514891982078552,412,,,,,,
,3716,,,,412,0.448656290769577,1.0,1.0,,,
0.0005,3717,,,,,,,,,,
,3725,1.0265181064605713,0.7297297120094299,0.5581525564193726,413,,,,,,
,3725,,,,413,0.4476023316383362,1.0,1.0,,,
0.0005,3726,,,,,,,,,,
,3734,0.9314132928848267,0.7027027010917664,0.5462720394134521,414,,,,,,
,3734,,,,414,0.4532690644264221,1.0,1.0,,,
0.0005,3735,,,,,,,,,,
,3743,0.8377656936645508,0.7837837934494019,0.6354284286499023,415,,,,,,
,3743,,,,415,0.45959964394569397,1.0,1.0,,,
0.0005,3744,,,,,,,,,,
,3752,0.9897252917289734,0.7297297120094299,0.5601716637611389,416,,,,,,
,3752,,,,416,0.4445842206478119,1.0,1.0,,,
0.0005,3753,,,,,,,,,,
,3761,0.9520861506462097,0.7567567825317383,0.594886302947998,417,,,,,,
,3761,,,,417,0.4551631212234497,1.0,1.0,,,
0.0005,3762,,,,,,,,,,
,3770,0.9978066682815552,0.7297297120094299,0.713883101940155,418,,,,,,
,3770,,,,418,0.4442882835865021,0.9930555820465088,0.976068377494812,,,
0.0005,3771,,,,,,,,,,
,3779,0.9014550447463989,0.7297297120094299,0.601039707660675,419,,,,,,
,3779,,,,419,0.4422699213027954,0.9930555820465088,0.9930865168571472,,,
0.0005,3780,,,,,,,,,,
,3788,0.9220131635665894,0.7027027010917664,0.5382947325706482,420,,,,,,
,3788,,,,420,0.4479786455631256,1.0,1.0,,,
0.0005,3789,,,,,,,,,,
,3797,0.8222522735595703,0.8108108043670654,0.6972371935844421,421,,,,,,
,3797,,,,421,0.44948810338974,1.0,1.0,,,
0.0005,3798,,,,,,,,,,
,3806,1.0425143241882324,0.7027027010917664,0.5336036086082458,422,,,,,,
,3806,,,,422,0.44491714239120483,1.0,1.0,,,
0.0005,3807,,,,,,,,,,
,3815,0.9279714822769165,0.7027027010917664,0.5777021050453186,423,,,,,,
,3815,,,,423,0.4271617531776428,1.0,1.0,,,
0.0005,3816,,,,,,,,,,
,3824,0.9654707908630371,0.7567567825317383,0.6084527969360352,424,,,,,,
,3824,,,,424,0.42746809124946594,1.0,1.0,,,
0.0005,3825,,,,,,,,,,
,3833,0.8550878167152405,0.8108108043670654,0.652372419834137,425,,,,,,
,3833,,,,425,0.432250440120697,1.0,1.0,,,
0.0005,3834,,,,,,,,,,
,3842,0.9958211779594421,0.7027027010917664,0.5924860835075378,426,,,,,,
,3842,,,,426,0.42707908153533936,1.0,1.0,,,
0.0005,3843,,,,,,,,,,
,3851,0.9578409790992737,0.7027027010917664,0.5764907598495483,427,,,,,,
,3851,,,,427,0.4248529076576233,1.0,1.0,,,
0.0005,3852,,,,,,,,,,
,3860,0.9464589953422546,0.7297297120094299,0.6395384669303894,428,,,,,,
,3860,,,,428,0.43065160512924194,1.0,1.0,,,
0.0005,3861,,,,,,,,,,
,3869,0.9282680153846741,0.6756756901741028,0.5778979063034058,429,,,,,,
,3869,,,,429,0.42286208271980286,1.0,1.0,,,
0.0005,3870,,,,,,,,,,
,3878,0.8241473436355591,0.7837837934494019,0.6372715830802917,430,,,,,,
,3878,,,,430,0.4301694631576538,1.0,1.0,,,
0.0005,3879,,,,,,,,,,
,3887,1.0938538312911987,0.7027027010917664,0.5924860835075378,431,,,,,,
,3887,,,,431,0.45312124490737915,0.9930555820465088,0.9762963056564331,,,
0.0005,3888,,,,,,,,,,
,3896,0.8870372176170349,0.7297297120094299,0.6491596102714539,432,,,,,,
,3896,,,,432,0.42767900228500366,1.0,1.0,,,
0.0005,3897,,,,,,,,,,
,3905,0.9400255084037781,0.7027027010917664,0.5751888155937195,433,,,,,,
,3905,,,,433,0.43232470750808716,1.0,1.0,,,
0.0005,3906,,,,,,,,,,
,3914,0.9176798462867737,0.7297297120094299,0.6606911420822144,434,,,,,,
,3914,,,,434,0.42956671118736267,1.0,1.0,,,
0.0005,3915,,,,,,,,,,
,3923,0.9948636889457703,0.7297297120094299,0.5950843095779419,435,,,,,,
,3923,,,,435,0.4400288760662079,1.0,1.0,,,
0.0005,3924,,,,,,,,,,
,3932,0.8881849050521851,0.7837837934494019,0.6091634631156921,436,,,,,,
,3932,,,,436,0.4361118674278259,1.0,1.0,,,
0.0005,3933,,,,,,,,,,
,3941,0.922607421875,0.7027027010917664,0.5696096420288086,437,,,,,,
,3941,,,,437,0.4310442805290222,1.0,1.0,,,
0.0005,3942,,,,,,,,,,
,3950,1.0282738208770752,0.6756756901741028,0.5754189491271973,438,,,,,,
,3950,,,,438,0.43529435992240906,1.0,1.0,,,
0.0005,3951,,,,,,,,,,
,3959,0.8867112398147583,0.7297297120094299,0.5933520197868347,439,,,,,,
,3959,,,,439,0.42386218905448914,1.0,1.0,,,
0.0005,3960,,,,,,,,,,
,3968,0.9137634038925171,0.7567567825317383,0.5921064019203186,440,,,,,,
,3968,,,,440,0.43322432041168213,1.0,1.0,,,
0.0005,3969,,,,,,,,,,
,3977,0.9537737965583801,0.7567567825317383,0.588142454624176,441,,,,,,
,3977,,,,441,0.4331652522087097,1.0,1.0,,,
0.0005,3978,,,,,,,,,,
,3986,1.0046895742416382,0.6486486196517944,0.5297147631645203,442,,,,,,
,3986,,,,442,0.4237431287765503,1.0,1.0,,,
0.0005,3987,,,,,,,,,,
,3995,0.9307689070701599,0.7297297120094299,0.5837423801422119,443,,,,,,
,3995,,,,443,0.44353187084198,1.0,1.0,,,
0.0005,3996,,,,,,,,,,
,4004,1.0252864360809326,0.7027027010917664,0.5924860835075378,444,,,,,,
,4004,,,,444,0.42542389035224915,1.0,1.0,,,
0.0005,4005,,,,,,,,,,
,4013,0.9846972823143005,0.7027027010917664,0.5924860835075378,445,,,,,,
,4013,,,,445,0.4502960443496704,1.0,1.0,,,
0.0005,4014,,,,,,,,,,
,4022,0.8078958988189697,0.837837815284729,0.7436979413032532,446,,,,,,
,4022,,,,446,0.4518060088157654,1.0,1.0,,,
0.0005,4023,,,,,,,,,,
,4031,0.8294315934181213,0.8108108043670654,0.7002145051956177,447,,,,,,
,4031,,,,447,0.4356757402420044,1.0,1.0,,,
0.0005,4032,,,,,,,,,,
,4040,0.9013462662696838,0.7027027010917664,0.6322014331817627,448,,,,,,
,4040,,,,448,0.441680371761322,1.0,1.0,,,
0.0005,4041,,,,,,,,,,
,4049,1.0700442790985107,0.6756756901741028,0.5264021754264832,449,,,,,,
,4049,,,,449,0.4303020238876343,1.0,1.0,,,
0.0005,4050,,,,,,,,,,
,4058,0.9591328501701355,0.7027027010917664,0.5941756963729858,450,,,,,,
,4058,,,,450,0.42258262634277344,1.0,1.0,,,
0.0005,4059,,,,,,,,,,
,4067,0.8479902148246765,0.7567567825317383,0.5911555290222168,451,,,,,,
,4067,,,,451,0.42985689640045166,1.0,1.0,,,
0.0005,4068,,,,,,,,,,
,4076,0.8540894985198975,0.7567567825317383,0.6560422778129578,452,,,,,,
,4076,,,,452,0.43134039640426636,1.0,1.0,,,
0.0005,4077,,,,,,,,,,
,4085,0.8487523198127747,0.7837837934494019,0.6766578555107117,453,,,,,,
,4085,,,,453,0.43100860714912415,1.0,1.0,,,
0.0005,4086,,,,,,,,,,
,4094,0.978019118309021,0.7027027010917664,0.5924860835075378,454,,,,,,
,4094,,,,454,0.4233478009700775,1.0,1.0,,,
0.0005,4095,,,,,,,,,,
,4103,0.8652964234352112,0.7297297120094299,0.5408552289009094,455,,,,,,
,4103,,,,455,0.43145644664764404,1.0,1.0,,,
0.0005,4104,,,,,,,,,,
,4112,0.8449074029922485,0.7567567825317383,0.5911555290222168,456,,,,,,
,4112,,,,456,0.42137154936790466,1.0,1.0,,,
0.0005,4113,,,,,,,,,,
,4121,0.9304162263870239,0.7567567825317383,0.6788543462753296,457,,,,,,
,4121,,,,457,0.4284619092941284,1.0,1.0,,,
0.0005,4122,,,,,,,,,,
,4130,0.9223946332931519,0.7567567825317383,0.6881774067878723,458,,,,,,
,4130,,,,458,0.4315727651119232,1.0,1.0,,,
